1745369764.902943 server started (52921): version 3.5a, socket /tmp/tmux-1000/default, protocol 8
1745369764.902976 on Linux 6.14.2-300.fc42.x86_64 #1 SMP PREEMPT_DYNAMIC Thu Apr 10 21:50:55 UTC 2025
1745369764.902993 using libevent 2.1.12-stable poll
1745369764.902999 using ncurses 6.5 20240629
1745369764.942009 cmd_find_current_client: no target, return (nil)
1745369764.942011 cmd_find_best_session: 0 sessions to try
1745369764.942012 cmd_find_best_session: 0 sessions to try
1745369764.942031 key_bindings_add: 0x10e01b MouseDown3Status = display-menu -T "#[align=centre]#{window_index}:#{window_name}" -t = -x W -y W "#{?#{>:#{session_windows},1},,-}Swap Left" l { swap-window -t :-1 } "#{?#{>:#{session_windows},1},,-}Swap Right" r { swap-window -t :+1 } "#{?pane_marked_set,,-}Swap Marked" s { swap-window } '' Kill X { kill-window } Respawn R { respawn-window -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } Rename n { command-prompt -F -I "#W" { rename-window -t "#{window_id}" "%%" } } '' "New After" w { new-window -a } "New At End" W { new-window }
1745369764.942032 cmd_find_best_session: 0 sessions to try
1745369764.942034 cmdq_next <global>: [bind-key/0x562621ea3550] (0), flags 0
1745369764.942036 cmd_find_best_session: 0 sessions to try
1745369764.942037 cmd_find_current_client: no target, return (nil)
1745369764.942038 cmd_find_best_session: 0 sessions to try
1745369764.942040 cmd_find_current_client: no target, return (nil)
1745369764.942041 cmd_find_best_session: 0 sessions to try
1745369764.942042 cmd_find_best_session: 0 sessions to try
1745369764.942060 key_bindings_add: 0x10000010e01b M-MouseDown3Status = display-menu -T "#[align=centre]#{window_index}:#{window_name}" -t = -x W -y W "#{?#{>:#{session_windows},1},,-}Swap Left" l { swap-window -t :-1 } "#{?#{>:#{session_windows},1},,-}Swap Right" r { swap-window -t :+1 } "#{?pane_marked_set,,-}Swap Marked" s { swap-window } '' Kill X { kill-window } Respawn R { respawn-window -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } Rename n { command-prompt -F -I "#W" { rename-window -t "#{window_id}" "%%" } } '' "New After" w { new-window -a } "New At End" W { new-window }
1745369764.942061 cmd_find_best_session: 0 sessions to try
1745369764.942063 cmdq_next <global>: [bind-key/0x562621eabaf0] (0), flags 0
1745369764.942065 cmd_find_best_session: 0 sessions to try
1745369764.942066 cmd_find_current_client: no target, return (nil)
1745369764.942067 cmd_find_best_session: 0 sessions to try
1745369764.942069 cmd_find_current_client: no target, return (nil)
1745369764.942070 cmd_find_best_session: 0 sessions to try
1745369764.942071 cmd_find_best_session: 0 sessions to try
1745369764.942117 key_bindings_add: 0x10e01a MouseDown3Pane = if-shell -F -t = "#{||:#{mouse_any_flag},#{&&:#{pane_in_mode},#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}}}" { select-pane -t = ; send-keys -M } { display-menu -T "#[align=centre]#{pane_index} (#{pane_id})" -t = -x M -y M "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}" < { send-keys -X history-top } "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}" > { send-keys -X history-bottom } '' "#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}" C-r { if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward "#{q:mouse_word}" } "#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}" C-y { copy-mode -q ; send-keys -l "#{q:mouse_word}" } "#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}" c { copy-mode -q ; set-buffer "#{q:mouse_word}" } "#{?mouse_line,Copy Line,}" l { copy-mode -q ; set-buffer "#{q:mouse_line}" } '' "#{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},}" C-h { copy-mode -q ; send-keys -l "#{q:mouse_hyperlink}" } "#{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},}" h { copy-mode -q ; set-buffer "#{q:mouse_hyperlink}" } '' "Horizontal Split" h { split-window -h } "Vertical Split" v { split-window -v } '' "#{?#{>:#{window_panes},1},,-}Swap Up" u { swap-pane -U } "#{?#{>:#{window_panes},1},,-}Swap Down" d { swap-pane -D } "#{?pane_marked_set,,-}Swap Marked" s { swap-pane } '' Kill X { kill-pane } Respawn R { respawn-pane -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } "#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}" z { resize-pane -Z } }
1745369764.942121 cmd_find_best_session: 0 sessions to try
1745369764.942123 cmdq_next <global>: [bind-key/0x562621eb1380] (0), flags 0
1745369764.942125 cmd_find_best_session: 0 sessions to try
1745369764.942126 cmd_find_current_client: no target, return (nil)
1745369764.942128 cmd_find_best_session: 0 sessions to try
1745369764.942129 cmd_find_current_client: no target, return (nil)
1745369764.942130 cmd_find_best_session: 0 sessions to try
1745369764.942132 cmd_find_best_session: 0 sessions to try
1745369764.942167 key_bindings_add: 0x10000010e01a M-MouseDown3Pane = display-menu -T "#[align=centre]#{pane_index} (#{pane_id})" -t = -x M -y M "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}" < { send-keys -X history-top } "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}" > { send-keys -X history-bottom } '' "#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}" C-r { if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward "#{q:mouse_word}" } "#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}" C-y { copy-mode -q ; send-keys -l "#{q:mouse_word}" } "#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}" c { copy-mode -q ; set-buffer "#{q:mouse_word}" } "#{?mouse_line,Copy Line,}" l { copy-mode -q ; set-buffer "#{q:mouse_line}" } '' "#{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},}" C-h { copy-mode -q ; send-keys -l "#{q:mouse_hyperlink}" } "#{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},}" h { copy-mode -q ; set-buffer "#{q:mouse_hyperlink}" } '' "Horizontal Split" h { split-window -h } "Vertical Split" v { split-window -v } '' "#{?#{>:#{window_panes},1},,-}Swap Up" u { swap-pane -U } "#{?#{>:#{window_panes},1},,-}Swap Down" d { swap-pane -D } "#{?pane_marked_set,,-}Swap Marked" s { swap-pane } '' Kill X { kill-pane } Respawn R { respawn-pane -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } "#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}" z { resize-pane -Z }
1745369764.942170 cmd_find_best_session: 0 sessions to try
1745369764.942171 cmdq_next <global>: [bind-key/0x562621ea70c0] (0), flags 0
1745369764.942173 cmd_find_best_session: 0 sessions to try
1745369764.942174 cmd_find_current_client: no target, return (nil)
1745369764.942175 cmd_find_best_session: 0 sessions to try
1745369764.942177 cmd_find_current_client: no target, return (nil)
1745369764.942178 cmd_find_best_session: 0 sessions to try
1745369764.942180 cmd_find_best_session: 0 sessions to try
1745369764.942182 key_bindings_add: 0x200000000020 C-Space = send-keys -X begin-selection
1745369764.942184 cmd_find_best_session: 0 sessions to try
1745369764.942185 cmdq_next <global>: [bind-key/0x562621e95f40] (0), flags 0
1745369764.942187 cmd_find_best_session: 0 sessions to try
1745369764.942188 cmd_find_current_client: no target, return (nil)
1745369764.942190 cmd_find_best_session: 0 sessions to try
1745369764.942191 cmd_find_current_client: no target, return (nil)
1745369764.942192 cmd_find_best_session: 0 sessions to try
1745369764.942194 cmd_find_best_session: 0 sessions to try
1745369764.942196 key_bindings_add: 0x200000000061 C-a = send-keys -X start-of-line
1745369764.942198 cmd_find_best_session: 0 sessions to try
1745369764.942199 cmdq_next <global>: [bind-key/0x562621e866e0] (0), flags 0
1745369764.942201 cmd_find_best_session: 0 sessions to try
1745369764.942202 cmd_find_current_client: no target, return (nil)
1745369764.942203 cmd_find_best_session: 0 sessions to try
1745369764.942205 cmd_find_current_client: no target, return (nil)
1745369764.942206 cmd_find_best_session: 0 sessions to try
1745369764.942208 cmd_find_best_session: 0 sessions to try
1745369764.942210 key_bindings_add: 0x200000000063 C-c = send-keys -X cancel
1745369764.942212 cmd_find_best_session: 0 sessions to try
1745369764.942215 cmdq_next <global>: [bind-key/0x562621e97d70] (0), flags 0
1745369764.942217 cmd_find_best_session: 0 sessions to try
1745369764.942218 cmd_find_current_client: no target, return (nil)
1745369764.942220 cmd_find_best_session: 0 sessions to try
1745369764.942221 cmd_find_current_client: no target, return (nil)
1745369764.942222 cmd_find_best_session: 0 sessions to try
1745369764.942224 cmd_find_best_session: 0 sessions to try
1745369764.942226 key_bindings_add: 0x200000000065 C-e = send-keys -X end-of-line
1745369764.942227 cmd_find_best_session: 0 sessions to try
1745369764.942229 cmdq_next <global>: [bind-key/0x562621ea57a0] (0), flags 0
1745369764.942230 cmd_find_best_session: 0 sessions to try
1745369764.942232 cmd_find_current_client: no target, return (nil)
1745369764.942233 cmd_find_best_session: 0 sessions to try
1745369764.942234 cmd_find_current_client: no target, return (nil)
1745369764.942236 cmd_find_best_session: 0 sessions to try
1745369764.942237 cmd_find_best_session: 0 sessions to try
1745369764.942240 key_bindings_add: 0x200000000066 C-f = send-keys -X cursor-right
1745369764.942241 cmd_find_best_session: 0 sessions to try
1745369764.942243 cmdq_next <global>: [bind-key/0x562621eb1640] (0), flags 0
1745369764.942244 cmd_find_best_session: 0 sessions to try
1745369764.942245 cmd_find_current_client: no target, return (nil)
1745369764.942247 cmd_find_best_session: 0 sessions to try
1745369764.942248 cmd_find_current_client: no target, return (nil)
1745369764.942249 cmd_find_best_session: 0 sessions to try
1745369764.942251 cmd_find_best_session: 0 sessions to try
1745369764.942253 key_bindings_add: 0x200000000062 C-b = send-keys -X cursor-left
1745369764.942254 cmd_find_best_session: 0 sessions to try
1745369764.942256 cmdq_next <global>: [bind-key/0x562621ea8b50] (0), flags 0
1745369764.942257 cmd_find_best_session: 0 sessions to try
1745369764.942259 cmd_find_current_client: no target, return (nil)
1745369764.942260 cmd_find_best_session: 0 sessions to try
1745369764.942261 cmd_find_current_client: no target, return (nil)
1745369764.942263 cmd_find_best_session: 0 sessions to try
1745369764.942264 cmd_find_best_session: 0 sessions to try
1745369764.942267 key_bindings_add: 0x200000000067 C-g = send-keys -X clear-selection
1745369764.942268 cmd_find_best_session: 0 sessions to try
1745369764.942270 cmdq_next <global>: [bind-key/0x562621eb1070] (0), flags 0
1745369764.942271 cmd_find_best_session: 0 sessions to try
1745369764.942272 cmd_find_current_client: no target, return (nil)
1745369764.942274 cmd_find_best_session: 0 sessions to try
1745369764.942275 cmd_find_current_client: no target, return (nil)
1745369764.942276 cmd_find_best_session: 0 sessions to try
1745369764.942278 cmd_find_best_session: 0 sessions to try
1745369764.942281 key_bindings_add: 0x20000000006b C-k = send-keys -X copy-pipe-end-of-line-and-cancel
1745369764.942282 cmd_find_best_session: 0 sessions to try
1745369764.942283 cmdq_next <global>: [bind-key/0x562621ea86d0] (0), flags 0
1745369764.942285 cmd_find_best_session: 0 sessions to try
1745369764.942286 cmd_find_current_client: no target, return (nil)
1745369764.942288 cmd_find_best_session: 0 sessions to try
1745369764.942289 cmd_find_current_client: no target, return (nil)
1745369764.942290 cmd_find_best_session: 0 sessions to try
1745369764.942292 cmd_find_best_session: 0 sessions to try
1745369764.942294 key_bindings_add: 0x20000000006e C-n = send-keys -X cursor-down
1745369764.942296 cmd_find_best_session: 0 sessions to try
1745369764.942297 cmdq_next <global>: [bind-key/0x562621eb3530] (0), flags 0
1745369764.942298 cmd_find_best_session: 0 sessions to try
1745369764.942300 cmd_find_current_client: no target, return (nil)
1745369764.942301 cmd_find_best_session: 0 sessions to try
1745369764.942303 cmd_find_current_client: no target, return (nil)
1745369764.942304 cmd_find_best_session: 0 sessions to try
1745369764.942305 cmd_find_best_session: 0 sessions to try
1745369764.942308 key_bindings_add: 0x200000000070 C-p = send-keys -X cursor-up
1745369764.942311 cmd_find_best_session: 0 sessions to try
1745369764.942313 cmdq_next <global>: [bind-key/0x562621eb09e0] (0), flags 0
1745369764.942314 cmd_find_best_session: 0 sessions to try
1745369764.942315 cmd_find_current_client: no target, return (nil)
1745369764.942317 cmd_find_best_session: 0 sessions to try
1745369764.942318 cmd_find_current_client: no target, return (nil)
1745369764.942319 cmd_find_best_session: 0 sessions to try
1745369764.942321 cmd_find_best_session: 0 sessions to try
1745369764.942326 key_bindings_add: 0x200000000072 C-r = command-prompt -i -I "#{pane_search_string}" -T search -p "(search up)" { send-keys -X search-backward-incremental "%%" }
1745369764.942328 cmd_find_best_session: 0 sessions to try
1745369764.942330 cmdq_next <global>: [bind-key/0x562621eb2fc0] (0), flags 0
1745369764.942331 cmd_find_best_session: 0 sessions to try
1745369764.942332 cmd_find_current_client: no target, return (nil)
1745369764.942334 cmd_find_best_session: 0 sessions to try
1745369764.942335 cmd_find_current_client: no target, return (nil)
1745369764.942336 cmd_find_best_session: 0 sessions to try
1745369764.942338 cmd_find_best_session: 0 sessions to try
1745369764.942343 key_bindings_add: 0x200000000073 C-s = command-prompt -i -I "#{pane_search_string}" -T search -p "(search down)" { send-keys -X search-forward-incremental "%%" }
1745369764.942344 cmd_find_best_session: 0 sessions to try
1745369764.942346 cmdq_next <global>: [bind-key/0x562621eb5fd0] (0), flags 0
1745369764.942347 cmd_find_best_session: 0 sessions to try
1745369764.942349 cmd_find_current_client: no target, return (nil)
1745369764.942350 cmd_find_best_session: 0 sessions to try
1745369764.942351 cmd_find_current_client: no target, return (nil)
1745369764.942353 cmd_find_best_session: 0 sessions to try
1745369764.942354 cmd_find_best_session: 0 sessions to try
1745369764.942356 key_bindings_add: 0x200000000076 C-v = send-keys -X page-down
1745369764.942358 cmd_find_best_session: 0 sessions to try
1745369764.942359 cmdq_next <global>: [bind-key/0x562621eb6570] (0), flags 0
1745369764.942361 cmd_find_best_session: 0 sessions to try
1745369764.942362 cmd_find_current_client: no target, return (nil)
1745369764.942364 cmd_find_best_session: 0 sessions to try
1745369764.942365 cmd_find_current_client: no target, return (nil)
1745369764.942366 cmd_find_best_session: 0 sessions to try
1745369764.942368 cmd_find_best_session: 0 sessions to try
1745369764.942370 key_bindings_add: 0x200000000077 C-w = send-keys -X copy-pipe-and-cancel
1745369764.942371 cmd_find_best_session: 0 sessions to try
1745369764.942373 cmdq_next <global>: [bind-key/0x562621e87330] (0), flags 0
1745369764.942374 cmd_find_best_session: 0 sessions to try
1745369764.942376 cmd_find_current_client: no target, return (nil)
1745369764.942377 cmd_find_best_session: 0 sessions to try
1745369764.942378 cmd_find_current_client: no target, return (nil)
1745369764.942380 cmd_find_best_session: 0 sessions to try
1745369764.942381 cmd_find_best_session: 0 sessions to try
1745369764.942384 key_bindings_add: 0x1b Escape = send-keys -X cancel
1745369764.942385 cmd_find_best_session: 0 sessions to try
1745369764.942387 cmdq_next <global>: [bind-key/0x562621eb6fe0] (0), flags 0
1745369764.942388 cmd_find_best_session: 0 sessions to try
1745369764.942390 cmd_find_current_client: no target, return (nil)
1745369764.942391 cmd_find_best_session: 0 sessions to try
1745369764.942392 cmd_find_current_client: no target, return (nil)
1745369764.942394 cmd_find_best_session: 0 sessions to try
1745369764.942395 cmd_find_best_session: 0 sessions to try
